nerc_region_abbr,nerc_region_desc,sector,year,escalation_factor,source,sector_abbr
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,1.049246332,AEO2022 High Growth,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,1.024836369,AEO2022 Low Growth,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,0.983924851,AEO2022 High Oil Price,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,1.046801003,AEO2022 Low Oil Price,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,0.995375953,AEO2022 High Oil and Gas Supply,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,1.092383798,AEO2022 Low Oil and Gas Supply,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,1.042833926,AEO2022 High Renewable Cost,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,1.046126354,AEO2022 Low Renewable Cost,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,1.091232411,AEO2021 Reference,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.723695391,AEO2022 Reference,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.744556093,AEO2022 High Growth,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.701749901,AEO2022 Low Growth,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.699067032,AEO2022 High Oil Price,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.72509224,AEO2022 Low Oil Price,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.700876658,AEO2022 High Oil and Gas Supply,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.761491992,AEO2022 Low Oil and Gas Supply,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.725881176,AEO2022 High Renewable Cost,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.725925217,AEO2022 Low Renewable Cost,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Commercial,2034,0.786805994,AEO2021 Reference,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.891089629,AEO2022 Reference,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.909813673,AEO2022 High Growth,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.884944278,AEO2022 Low Growth,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.849702277,AEO2022 High Oil Price,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.892073512,AEO2022 Low Oil Price,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.855800159,AEO2022 High Oil and Gas Supply,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.977713318,AEO2022 Low Oil and Gas Supply,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.885265023,AEO2022 High Renewable Cost,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.881604357,AEO2022 Low Renewable Cost,com
RMRG,Western Electricity Coordinating Council / Rockies,Commercial,2034,0.858628389,AEO2021 Reference,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.946946081,AEO2022 Reference,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.951600362,AEO2022 High Growth,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.941845947,AEO2022 Low Growth,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.89502263,AEO2022 High Oil Price,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.951139044,AEO2022 Low Oil Price,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.909997869,AEO2022 High Oil and Gas Supply,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.994316769,AEO2022 Low Oil and Gas Supply,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.940802854,AEO2022 High Renewable Cost,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.955512597,AEO2022 Low Renewable Cost,com
BASN,Western Electricity Coordinating Council / Basin,Commercial,2034,0.925050289,AEO2021 Reference,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.918540201,AEO2022 Reference,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.931594462,AEO2022 High Growth,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.916570233,AEO2022 Low Growth,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.872948497,AEO2022 High Oil Price,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.876004255,AEO2022 Low Oil Price,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.872190457,AEO2022 High Oil and Gas Supply,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.985018304,AEO2022 Low Oil and Gas Supply,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.880299155,AEO2022 High Renewable Cost,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.867727714,AEO2022 Low Renewable Cost,com
PJMC,PJM / Commonwealth Edison,Commercial,2034,0.98734328,AEO2021 Reference,com
TRE,Texas Regional Entity,Residential,2033,0.958122271,AEO2022 Reference,res
TRE,Texas Regional Entity,Residential,2033,0.982694779,AEO2022 High Growth,res
TRE,Texas Regional Entity,Residential,2033,0.946498843,AEO2022 Low Growth,res
TRE,Texas Regional Entity,Residential,2033,0.918370894,AEO2022 High Oil Price,res
TRE,Texas Regional Entity,Residential,2033,0.956072537,AEO2022 Low Oil Price,res
TRE,Texas Regional Entity,Residential,2033,0.898330033,AEO2022 High Oil and Gas Supply,res
TRE,Texas Regional Entity,Residential,2033,1.031411223,AEO2022 Low Oil and Gas Supply,res
TRE,Texas Regional Entity,Residential,2033,0.990838552,AEO2022 High Renewable Cost,res
TRE,Texas Regional Entity,Residential,2033,0.933392664,AEO2022 Low Renewable Cost,res
TRE,Texas Regional Entity,Residential,2033,1.018505501,AEO2021 Reference,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,1.002491671,AEO2022 Reference,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,1.000178847,AEO2022 High Growth,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,0.999493797,AEO2022 Low Growth,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,0.973911289,AEO2022 High Oil Price,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,0.997546023,AEO2022 Low Oil Price,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,0.930510244,AEO2022 High Oil and Gas Supply,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,1.098103349,AEO2022 Low Oil and Gas Supply,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,1.001869806,AEO2022 High Renewable Cost,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,0.992957833,AEO2022 Low Renewable Cost,res
FRCC,Florida Reliability Coordinating Council,Residential,2033,1.013016424,AEO2021 Reference,res
MISW,Midcontinent ISO / West,Residential,2033,0.949863791,AEO2022 Reference,res
MISW,Midcontinent ISO / West,Residential,2033,0.968701554,AEO2022 High Growth,res
MISW,Midcontinent ISO / West,Residential,2033,0.926789955,AEO2022 Low Growth,res
MISW,Midcontinent ISO / West,Residential,2033,0.908054403,AEO2022 High Oil Price,res
MISW,Midcontinent ISO / West,Residential,2033,0.952547306,AEO2022 Low Oil Price,res
MISW,Midcontinent ISO / West,Residential,2033,0.920484637,AEO2022 High Oil and Gas Supply,res
MISW,Midcontinent ISO / West,Residential,2033,0.98934991,AEO2022 Low Oil and Gas Supply,res
MISW,Midcontinent ISO / West,Residential,2033,0.947979944,AEO2022 High Renewable Cost,res
MISW,Midcontinent ISO / West,Residential,2033,0.936293101,AEO2022 Low Renewable Cost,res
MISW,Midcontinent ISO / West,Residential,2033,0.940351718,AEO2021 Reference,res
MISC,Midcontinent ISO / Central,Residential,2033,0.912915159,AEO2022 Reference,res
MISC,Midcontinent ISO / Central,Residential,2033,0.938865842,AEO2022 High Growth,res
MISC,Midcontinent ISO / Central,Residential,2033,0.89458035,AEO2022 Low Growth,res
MISC,Midcontinent ISO / Central,Residential,2033,0.883605561,AEO2022 High Oil Price,res
MISC,Midcontinent ISO / Central,Residential,2033,0.915187093,AEO2022 Low Oil Price,res
MISC,Midcontinent ISO / Central,Residential,2033,0.877226776,AEO2022 High Oil and Gas Supply,res
MISC,Midcontinent ISO / Central,Residential,2033,0.9762815,AEO2022 Low Oil and Gas Supply,res
MISC,Midcontinent ISO / Central,Residential,2033,0.930522467,AEO2022 High Renewable Cost,res
MISC,Midcontinent ISO / Central,Residential,2033,0.902856394,AEO2022 Low Renewable Cost,res
MISC,Midcontinent ISO / Central,Residential,2033,0.930453715,AEO2021 Reference,res
MISE,Midcontinent ISO / East,Residential,2033,0.952920071,AEO2022 Reference,res
MISE,Midcontinent ISO / East,Residential,2033,0.97130451,AEO2022 High Growth,res
MISE,Midcontinent ISO / East,Residential,2033,0.92441082,AEO2022 Low Growth,res
MISE,Midcontinent ISO / East,Residential,2033,0.918717599,AEO2022 High Oil Price,res
MISE,Midcontinent ISO / East,Residential,2033,0.951813292,AEO2022 Low Oil Price,res
MISE,Midcontinent ISO / East,Residential,2033,0.919276808,AEO2022 High Oil and Gas Supply,res
MISE,Midcontinent ISO / East,Residential,2033,1.02131816,AEO2022 Low Oil and Gas Supply,res
MISE,Midcontinent ISO / East,Residential,2033,0.95623229,AEO2022 High Renewable Cost,res
MISE,Midcontinent ISO / East,Residential,2033,0.943638603,AEO2022 Low Renewable Cost,res
MISE,Midcontinent ISO / East,Residential,2033,1.000789214,AEO2021 Reference,res
MISS,Midcontinent ISO / South,Residential,2033,1.080771693,AEO2022 Reference,res
MISS,Midcontinent ISO / South,Residential,2033,1.08821297,AEO2022 High Growth,res
MISS,Midcontinent ISO / South,Residential,2033,1.064122123,AEO2022 Low Growth,res
MISS,Midcontinent ISO / South,Residential,2033,1.031133367,AEO2022 High Oil Price,res
MISS,Midcontinent ISO / South,Residential,2033,1.06515162,AEO2022 Low Oil Price,res
MISS,Midcontinent ISO / South,Residential,2033,0.978550468,AEO2022 High Oil and Gas Supply,res
MISS,Midcontinent ISO / South,Residential,2033,1.244442983,AEO2022 Low Oil and Gas Supply,res
MISS,Midcontinent ISO / South,Residential,2033,1.077801839,AEO2022 High Renewable Cost,res
MISS,Midcontinent ISO / South,Residential,2033,1.070874471,AEO2022 Low Renewable Cost,res
MISS,Midcontinent ISO / South,Residential,2033,1.034710978,AEO2021 Reference,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.087328061,AEO2022 Reference,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.13591105,AEO2022 High Growth,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.106829855,AEO2022 Low Growth,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.059255271,AEO2022 High Oil Price,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.089963944,AEO2022 Low Oil Price,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.053596203,AEO2022 High Oil and Gas Supply,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.198563404,AEO2022 Low Oil and Gas Supply,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.118902735,AEO2022 High Renewable Cost,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.077299331,AEO2022 Low Renewable Cost,res
ISNE,Northeast Power Coordinating Council / New England,Residential,2033,1.072197809,AEO2021 Reference,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.189760492,AEO2022 Reference,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.201916718,AEO2022 High Growth,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.189004152,AEO2022 Low Growth,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.137597411,AEO2022 High Oil Price,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.18788405,AEO2022 Low Oil Price,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.148854869,AEO2022 High Oil and Gas Supply,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.285254351,AEO2022 Low Oil and Gas Supply,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.192601501,AEO2022 High Renewable Cost,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.180811146,AEO2022 Low Renewable Cost,res
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Residential,2033,1.235528883,AEO2021 Reference,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.096273198,AEO2022 Reference,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.110579732,AEO2022 High Growth,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.102739402,AEO2022 Low Growth,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.056219548,AEO2022 High Oil Price,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.101303065,AEO2022 Low Oil Price,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.059106898,AEO2022 High Oil and Gas Supply,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.211007387,AEO2022 Low Oil and Gas Supply,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.104729938,AEO2022 High Renewable Cost,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.085938236,AEO2022 Low Renewable Cost,res
NYUP,Northeast Power Coordinating Council / Upstate New York,Residential,2033,1.150763627,AEO2021 Reference,res
PJME,PJM / East,Residential,2033,1.092557344,AEO2022 Reference,res
PJME,PJM / East,Residential,2033,1.142104506,AEO2022 High Growth,res
PJME,PJM / East,Residential,2033,1.044182139,AEO2022 High Oil Price,res
PJME,PJM / East,Residential,2033,1.098724394,AEO2022 Low Oil Price,res
PJME,PJM / East,Residential,2033,1.054283668,AEO2022 High Oil and Gas Supply,res
PJME,PJM / East,Residential,2033,1.257927844,AEO2022 Low Oil and Gas Supply,res
PJME,PJM / East,Residential,2033,1.140364882,AEO2022 High Renewable Cost,res
PJME,PJM / East,Residential,2033,1.082355907,AEO2022 Low Renewable Cost,res
PJME,PJM / East,Residential,2033,1.11277407,AEO2021 Reference,res
PJMW,PJM / West,Residential,2033,0.940167971,AEO2022 Reference,res
PJMW,PJM / West,Residential,2033,0.954791434,AEO2022 High Growth,res
PJMW,PJM / West,Residential,2033,0.93514733,AEO2022 Low Growth,res
PJMW,PJM / West,Residential,2033,0.900604439,AEO2022 High Oil Price,res
PJMW,PJM / West,Residential,2033,0.953227902,AEO2022 Low Oil Price,res
PJMW,PJM / West,Residential,2033,0.88912827,AEO2022 High Oil and Gas Supply,res
PJMW,PJM / West,Residential,2033,1.057857753,AEO2022 Low Oil and Gas Supply,res
PJMW,PJM / West,Residential,2033,0.946178224,AEO2022 High Renewable Cost,res
PJMW,PJM / West,Residential,2033,0.935348483,AEO2022 Low Renewable Cost,res
PJMW,PJM / West,Residential,2033,0.966247307,AEO2021 Reference,res
PJMD,PJM / Dominion,Residential,2033,1.079455965,AEO2022 Reference,res
PJMD,PJM / Dominion,Residential,2033,1.104913475,AEO2022 High Growth,res
PJMD,PJM / Dominion,Residential,2033,1.054639727,AEO2022 Low Growth,res
PJMD,PJM / Dominion,Residential,2033,1.05608482,AEO2022 High Oil Price,res
PJMD,PJM / Dominion,Residential,2033,1.062597566,AEO2022 Low Oil Price,res
PJMD,PJM / Dominion,Residential,2033,1.024685901,AEO2022 High Oil and Gas Supply,res
PJMD,PJM / Dominion,Residential,2033,1.226244587,AEO2022 Low Oil and Gas Supply,res
PJMD,PJM / Dominion,Residential,2033,1.084113278,AEO2022 High Renewable Cost,res
PJMD,PJM / Dominion,Residential,2033,1.072887908,AEO2022 Low Renewable Cost,res
PJMD,PJM / Dominion,Residential,2033,1.059529864,AEO2021 Reference,res
SRCA,SERC Reliability Corporation / East,Residential,2033,1.016136794,AEO2022 Reference,res
SRCA,SERC Reliability Corporation / East,Residential,2033,1.025696104,AEO2022 High Growth,res
SRCA,SERC Reliability Corporation / East,Residential,2033,1.003394936,AEO2022 Low Growth,res
SRCA,SERC Reliability Corporation / East,Residential,2033,0.982757834,AEO2022 High Oil Price,res
SRCA,SERC Reliability Corporation / East,Residential,2033,1.017614738,AEO2022 Low Oil Price,res
SRCA,SERC Reliability Corporation / East,Residential,2033,0.990004122,AEO2022 High Oil and Gas Supply,res
SRCA,SERC Reliability Corporation / East,Residential,2033,1.067472217,AEO2022 Low Oil and Gas Supply,res
SRCA,SERC Reliability Corporation / East,Residential,2033,1.01748078,AEO2022 High Renewable Cost,res
SRCA,SERC Reliability Corporation / East,Residential,2033,1.014571165,AEO2022 Low Renewable Cost,res
SRCA,SERC Reliability Corporation / East,Residential,2033,0.994685901,AEO2021 Reference,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,0.994945344,AEO2022 Reference,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,1.011316194,AEO2022 High Growth,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,0.980475244,AEO2022 Low Growth,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,0.955586313,AEO2022 High Oil Price,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,0.989491871,AEO2022 Low Oil Price,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,0.941637854,AEO2022 High Oil and Gas Supply,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,1.03369123,AEO2022 Low Oil and Gas Supply,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,0.988753776,AEO2022 High Renewable Cost,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,0.993959816,AEO2022 Low Renewable Cost,res
SRSE,SERC Reliability Corporation / Southeast,Residential,2033,0.942548197,AEO2021 Reference,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.892435203,AEO2022 Reference,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.905488141,AEO2022 High Growth,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.887429984,AEO2022 Low Growth,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.875649584,AEO2022 High Oil Price,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.894771863,AEO2022 Low Oil Price,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.866600792,AEO2022 High Oil and Gas Supply,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.958044069,AEO2022 Low Oil and Gas Supply,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.900981664,AEO2022 High Renewable Cost,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.889444741,AEO2022 Low Renewable Cost,res
SRCE,SERC Reliability Corporation / Central,Residential,2033,0.862109814,AEO2021 Reference,res
SPPS,Southwest Power Pool / South,Residential,2033,1.176375913,AEO2022 Reference,res
SPPS,Southwest Power Pool / South,Residential,2033,1.192925109,AEO2022 High Growth,res
SPPS,Southwest Power Pool / South,Residential,2033,1.166404018,AEO2022 Low Growth,res
SPPS,Southwest Power Pool / South,Residential,2033,1.152037572,AEO2022 High Oil Price,res
SPPS,Southwest Power Pool / South,Residential,2033,1.17773183,AEO2022 Low Oil Price,res
SPPS,Southwest Power Pool / South,Residential,2033,1.136791528,AEO2022 High Oil and Gas Supply,res
SPPS,Southwest Power Pool / South,Residential,2033,1.232288714,AEO2022 Low Oil and Gas Supply,res
SPPS,Southwest Power Pool / South,Residential,2033,1.192947559,AEO2022 High Renewable Cost,res
SPPS,Southwest Power Pool / South,Residential,2033,1.169894545,AEO2022 Low Renewable Cost,res
SPPS,Southwest Power Pool / South,Residential,2033,1.021614403,AEO2021 Reference,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.966188622,AEO2022 Reference,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.981258781,AEO2022 High Growth,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.952736258,AEO2022 Low Growth,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.937874017,AEO2022 High Oil Price,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.969454617,AEO2022 Low Oil Price,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.953479308,AEO2022 High Oil and Gas Supply,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.953244178,AEO2022 Low Oil and Gas Supply,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.968945852,AEO2022 High Renewable Cost,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.982052207,AEO2022 Low Renewable Cost,res
SPPC,Southwest Power Pool / Central,Residential,2033,0.941646087,AEO2021 Reference,res
SPPN,Southwest Power Pool / North,Residential,2033,1.10736482,AEO2022 Reference,res
SPPN,Southwest Power Pool / North,Residential,2033,1.125815478,AEO2022 High Growth,res
SPPN,Southwest Power Pool / North,Residential,2033,1.100529799,AEO2022 Low Growth,res
SPPN,Southwest Power Pool / North,Residential,2033,1.081593277,AEO2022 High Oil Price,res
SPPN,Southwest Power Pool / North,Residential,2033,1.103973187,AEO2022 Low Oil Price,res
SPPN,Southwest Power Pool / North,Residential,2033,1.088080812,AEO2022 High Oil and Gas Supply,res
SPPN,Southwest Power Pool / North,Residential,2033,1.129961358,AEO2022 Low Oil and Gas Supply,res
SPPN,Southwest Power Pool / North,Residential,2033,1.110566237,AEO2022 High Renewable Cost,res
SPPN,Southwest Power Pool / North,Residential,2033,1.114431423,AEO2022 Low Renewable Cost,res
SPPN,Southwest Power Pool / North,Residential,2033,1.063847697,AEO2021 Reference,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,0.975772078,AEO2022 Reference,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,1.002948815,AEO2022 High Growth,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,0.966960242,AEO2022 Low Growth,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,0.932198349,AEO2022 High Oil Price,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,0.983944595,AEO2022 Low Oil Price,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,0.949056525,AEO2022 High Oil and Gas Supply,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,1.058801754,AEO2022 Low Oil and Gas Supply,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,1.005411112,AEO2022 High Renewable Cost,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,0.974721486,AEO2022 Low Renewable Cost,res
SRSG,Western Electricity Coordinating Council / Southwest,Residential,2033,0.985528307,AEO2021 Reference,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,1.033405859,AEO2022 Reference,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,1.054756016,AEO2022 High Growth,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,1.015850046,AEO2022 Low Growth,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,0.990762378,AEO2022 High Oil Price,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,1.045466867,AEO2022 Low Oil Price,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,0.997455908,AEO2022 High Oil and Gas Supply,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,1.094258349,AEO2022 Low Oil and Gas Supply,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,1.054585905,AEO2022 High Renewable Cost,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,1.021530735,AEO2022 Low Renewable Cost,res
CANO,Western Electricity Coordinating Council / California North,Residential,2033,1.110256914,AEO2021 Reference,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.096555457,AEO2022 Reference,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.116859174,AEO2022 High Growth,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.078210465,AEO2022 Low Growth,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.050252715,AEO2022 High Oil Price,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.102322691,AEO2022 Low Oil Price,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.054694369,AEO2022 High Oil and Gas Supply,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.153611665,AEO2022 Low Oil and Gas Supply,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.097701428,AEO2022 High Renewable Cost,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.100887403,AEO2022 Low Renewable Cost,res
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.140104891,AEO2021 Reference,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.812140262,AEO2022 Reference,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.839374982,AEO2022 High Growth,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.786217554,AEO2022 Low Growth,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.7838366,AEO2022 High Oil Price,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.812543687,AEO2022 Low Oil Price,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.785218751,AEO2022 High Oil and Gas Supply,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.862064858,AEO2022 Low Oil and Gas Supply,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.813507271,AEO2022 High Renewable Cost,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.803465433,AEO2022 Low Renewable Cost,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Residential,2033,0.885086602,AEO2021 Reference,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,1.001148488,AEO2022 Reference,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,1.01288492,AEO2022 High Growth,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,1.004475661,AEO2022 Low Growth,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,0.955023127,AEO2022 High Oil Price,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,1.005184914,AEO2022 Low Oil Price,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,0.961468042,AEO2022 High Oil and Gas Supply,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,1.084037295,AEO2022 Low Oil and Gas Supply,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,0.996714144,AEO2022 High Renewable Cost,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,0.986849028,AEO2022 Low Renewable Cost,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2033,0.966418812,AEO2021 Reference,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2033,1.060911175,AEO2022 Reference,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2033,1.0644427,AEO2022 High Growth,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2033,1.043507506,AEO2022 Low Growth,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2033,1.004388619,AEO2022 High Oil Price,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2033,1.062245414,AEO2022 Low Oil Price,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2033,1.016637858,AEO2022 High Oil and Gas Supply,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2033,1.10884001,AEO2022 Low Oil and Gas Supply,res
